ERROR_CODE,MODEL_NAME,PAIR_REPAIRING,MATERIAL_REPAIR_SAME_TIME,COUNT,PROBABILITY
4C03,EDA50,組合,LCD PANEL__MB,3,0.6
4C03,EDA50,組合,EDP CABLE__LCD PANEL__MB,1,0.2
4C03,EDA50,組合,EDP CABLE__LCD PANEL,1,0.2
4C04,EDA50,單一,MB,2,0.4
4C04,EDA50,單一,LCD PANEL,2,0.4
4C04,EDA50,單一,VGA/B,1,0.2
4C05,EDA50,單一,LCD PANEL,2,1.0
4C06,EDA50,單一,LCD PANEL,6,0.6
4C06,EDA50,單一,MB,3,0.3
4C06,EDA50,單一,EDP CABLE,1,0.1
4C06,EDA50,組合,LCD PANEL__MB,1,0.25
4C06,EDA50,組合,KB__LCD PANEL,1,0.25
4C06,EDA50,組合,EDP CABLE__LCD PANEL__MB,1,0.25
4C06,EDA50,組合,MB__VGA/B,1,0.25
4C09,EDA50,單一,EDP CABLE,1,0.25
4C09,EDA50,單一,MB,1,0.25
4C09,EDA50,單一,LCD PANEL,1,0.25
4C09,EDA50,單一,LCD COVER,1,0.25
4C09,EDA50,組合,LCD PANEL__MB,3,0.75
4C09,EDA50,組合,BRK__EDP CABLE__MB,1,0.25
4D01,EDA50,單一,VGA/B,16,0.6666666666666666
4D01,EDA50,單一,MB,8,0.3333333333333333
4D01,EDA50,組合,MB__VGA/B,5,1.0
4D02,EDA50,組合,MB__VGA/B,1,1.0
4D03,EDA50,單一,MB,18,0.6923076923076923
4D03,EDA50,單一,VGA/B,8,0.3076923076923077
4D03,EDA50,組合,MB__VGA/B,1,1.0
4D04,EDA50,單一,VGA/B,26,0.7878787878787878
4D04,EDA50,單一,MB,6,0.18181818181818182
4D04,EDA50,單一,CABLE,1,0.030303030303030304
4D04,EDA50,組合,MB__VGA/B,8,0.8
4D04,EDA50,組合,CABLE__VGA/B,1,0.1
4D04,EDA50,組合,CABLE__MB,1,0.1
4D05,EDA50,單一,VGA/B,1,1.0
4D07,EDA50,單一,VGA/B,2,0.6666666666666666
4D07,EDA50,單一,MB,1,0.3333333333333333
4D07,EDA50,組合,CABLE__MB,1,1.0
4D08,EDA50,單一,MB,1,1.0
4D08,EDA50,組合,MB__VGA/B,1,1.0
4D09,EDA50,單一,MB,9,0.5625
4D09,EDA50,單一,EDP CABLE,4,0.25
4D09,EDA50,單一,CAMERA,3,0.1875
4D09,EDA50,組合,EDP CABLE__MB,3,0.75
4D09,EDA50,組合,CAMERA__MB,1,0.25
4D10,EDA50,單一,MB,10,0.47619047619047616
4D10,EDA50,單一,EDP CABLE,7,0.3333333333333333
4D10,EDA50,單一,CAMERA,3,0.14285714285714285
4D10,EDA50,單一,RAM,1,0.047619047619047616
4D10,EDA50,組合,CAMERA__MB,3,0.375
4D10,EDA50,組合,CAMERA__EDP CABLE,2,0.25
4D10,EDA50,組合,CAMERA__EDP CABBLE(TS),1,0.125
4D10,EDA50,組合,CAMERA__EDP CABLE__MB,1,0.125
4D10,EDA50,組合,EDP CABLE__MB,1,0.125
4D39,EDA50,單一,CAMERA,1,1.0
4E01,EDA50,單一,MB,9,0.9
4E01,EDA50,單一,DC IN CABLE,1,0.1
4E01,EDA50,組合,BATT__MB,1,1.0
4E02,EDA50,單一,MB,10,1.0
4E02,EDA50,組合,KB__VGA/B,1,0.5
4E02,EDA50,組合,BATT__MB,1,0.5
4E03,EDA50,單一,MB,65,0.9848484848484849
4E03,EDA50,單一,KB,1,0.015151515151515152
4E04,EDA50,單一,MB,11,1.0
4E05,EDA50,單一,MB,36,0.9473684210526315
4E05,EDA50,單一,VGA/B,1,0.02631578947368421
4E05,EDA50,單一,TOUCH PAD,1,0.02631578947368421
4E06,EDA50,單一,MB,5,0.625
4E06,EDA50,單一,SMART CARD,2,0.25
4E06,EDA50,單一,USH/B,1,0.125
4E06,EDA50,組合,SMART CARD__USH/B,2,0.5
4E06,EDA50,組合,MB__USH/B,1,0.25
4E06,EDA50,組合,KB TRIM__SMART CARD__USH/B,1,0.25
4E07,EDA50,單一,USH/B,5,0.8333333333333334
4E07,EDA50,單一,RFID,1,0.16666666666666666
4E08,EDA50,單一,SIM CARD,3,0.5
4E08,EDA50,單一,MB,3,0.5
4E08,EDA50,組合,MB__SIM CARD,1,1.0
4E09,EDA50,單一,MB,11,1.0
4E10,EDA50,單一,MB,5,1.0
4E10,EDA50,組合,LOGIC LOWER__MB,1,1.0
4F01,EDA50,單一,MB,5,1.0
4F02,EDA50,單一,MB,1,1.0
4F04,EDA50,單一,MB,1,1.0
4F05,EDA50,單一,CAMERA,1,0.5
4F05,EDA50,單一,MB,1,0.5
4F08,EDA50,單一,KB,5,0.7142857142857143
4F08,EDA50,單一,UPPER,1,0.14285714285714285
4F08,EDA50,單一,MB,1,0.14285714285714285
4F08,EDA50,組合,KB__UPPER,1,1.0
4F09,EDA50,單一,KB,2,1.0
4F12,EDA50,單一,KB,2,0.5
4F12,EDA50,單一,LCD PANEL,1,0.25
4F12,EDA50,單一,MB,1,0.25
4F23,EDA50,單一,KB,1,1.0
4F23,EDA50,組合,KB__MB,1,1.0
4G01,EDA50,單一,MB,6,0.8571428571428571
4G01,EDA50,單一,SPEAKER,1,0.14285714285714285
4G01,EDA50,組合,MB__SPEAKER,2,1.0
4G02,EDA50,單一,MB,3,1.0
4G02,EDA50,組合,EDP CABLE__MB,1,1.0
4G03,EDA50,單一,EDP CABLE,3,0.42857142857142855
4G03,EDA50,單一,MB,2,0.2857142857142857
4G03,EDA50,單一,VGA/B,1,0.14285714285714285
4G03,EDA50,單一,CAMERA,1,0.14285714285714285
4G03,EDA50,組合,EDP CABLE__MB,2,0.6666666666666666
4G03,EDA50,組合,EDP CABBLE(TS)__MB,1,0.3333333333333333
4G05,EDA50,單一,MB,9,1.0
4H01,EDA50,單一,VGA/B,22,0.7333333333333333
4H01,EDA50,單一,MB,8,0.26666666666666666
4H01,EDA50,組合,MB__VGA/B,10,1.0
4H03,EDA50,單一,MB,3,0.6
4H03,EDA50,單一,VGA/B,1,0.2
4H03,EDA50,單一,LCD PANEL,1,0.2
4H03,EDA50,組合,MB__VGA/B,2,0.4
4H03,EDA50,組合,LCD PANEL__MB,1,0.2
4H03,EDA50,組合,LCD PANEL__MB__VGA/B,1,0.2
4H03,EDA50,組合,LCD PANEL__RAM,1,0.2
4H04,EDA50,單一,MB,2,1.0
4H05,EDA50,單一,WLAN,13,0.7222222222222222
4H05,EDA50,單一,MB,2,0.1111111111111111
4H05,EDA50,單一,ANTENNA,2,0.1111111111111111
4H05,EDA50,單一,BIG DOOR,1,0.05555555555555555
4H05,EDA50,組合,MB__WLAN,4,0.8
4H05,EDA50,組合,MB__WWAN,1,0.2
4H06,EDA50,單一,RAM,14,0.5833333333333334
4H06,EDA50,單一,MB,10,0.4166666666666667
4H06,EDA50,組合,MB__RAM,2,0.6666666666666666
4H06,EDA50,組合,MB__VGA/B,1,0.3333333333333333
4H07,EDA50,單一,HDD,6,0.6666666666666666
4H07,EDA50,單一,MSATA/B,2,0.2222222222222222
4H07,EDA50,單一,MB,1,0.1111111111111111
4H07,EDA50,組合,HDD__MB,3,1.0
4H09,EDA50,單一,VGA/B,26,0.7428571428571429
4H09,EDA50,單一,MB,5,0.14285714285714285
4H09,EDA50,單一,CABLE,2,0.05714285714285714
4H09,EDA50,單一,KB,1,0.02857142857142857
4H09,EDA50,單一,WLAN,1,0.02857142857142857
4H09,EDA50,組合,MB__VGA/B,12,0.75
4H09,EDA50,組合,CABLE__MB,2,0.125
4H09,EDA50,組合,CABLE__THERMAL__VGA/B,1,0.0625
4H09,EDA50,組合,MB__THERMAL__VGA/B,1,0.0625
4H12,EDA50,單一,MB,1,1.0
4H12,EDA50,組合,MB__WLAN,2,1.0
4H13,EDA50,單一,MB,1,1.0
4H70,EDA50,單一,WLAN,5,1.0
4H71,EDA50,單一,CAMERA,1,1.0
4H71,EDA50,組合,MB__VGA/B,1,1.0
4H72,EDA50,單一,KB,1,1.0
4I01,EDA50,單一,MB,7,0.875
4I01,EDA50,單一,HDD,1,0.125
4I01,EDA50,組合,RAM__VGA/B,1,0.5
4I01,EDA50,組合,CABLE__MB,1,0.5
4I02,EDA50,單一,MB,11,0.6875
4I02,EDA50,單一,HDD,2,0.125
4I02,EDA50,單一,RAM,2,0.125
4I02,EDA50,單一,VGA/B,1,0.0625
4I02,EDA50,組合,MB__WLAN,1,1.0
4I03,EDA50,單一,RAM,4,0.6666666666666666
4I03,EDA50,單一,MB,2,0.3333333333333333
4I03,EDA50,組合,MB__RAM,2,0.6666666666666666
4I03,EDA50,組合,ANTENNA__MB,1,0.3333333333333333
4I04,EDA50,單一,MB,21,0.6363636363636364
4I04,EDA50,單一,WLAN,4,0.12121212121212122
4I04,EDA50,單一,RAM,3,0.09090909090909091
4I04,EDA50,單一,HDD,3,0.09090909090909091
4I04,EDA50,單一,CABLE,1,0.030303030303030304
4I04,EDA50,單一,TOUCH PAD,1,0.030303030303030304
4I04,EDA50,組合,HDD__MB,6,0.8571428571428571
4I04,EDA50,組合,MB__RAM,1,0.14285714285714285
4I07,EDA50,單一,MB,94,0.8703703703703703
4I07,EDA50,單一,RAM,8,0.07407407407407407
4I07,EDA50,單一,VGA/B,5,0.046296296296296294
4I07,EDA50,單一,FFC,1,0.009259259259259259
4I07,EDA50,組合,MB__RAM,4,0.3333333333333333
4I07,EDA50,組合,EDP CABLE__HDD__VGA/B,1,0.08333333333333333
4I07,EDA50,組合,MB__VGA/B,1,0.08333333333333333
4I07,EDA50,組合,MB__THERMAL,1,0.08333333333333333
4I07,EDA50,組合,HDD__MB,1,0.08333333333333333
4I07,EDA50,組合,EDP CABLE__MB__RAM__VGA/B,1,0.08333333333333333
4I07,EDA50,組合,EDP CABLE__MB,1,0.08333333333333333
4I07,EDA50,組合,EDP CABLE__LCD PANEL__MB,1,0.08333333333333333
4I07,EDA50,組合,RAM__VGA/B,1,0.08333333333333333
4I08,EDA50,單一,MB,4,1.0
4I09,EDA50,單一,MB,15,0.5172413793103449
4I09,EDA50,單一,VGA/B,8,0.27586206896551724
4I09,EDA50,單一,HDD,2,0.06896551724137931
4I09,EDA50,單一,WWAN,2,0.06896551724137931
4I09,EDA50,單一,RAM,1,0.034482758620689655
4I09,EDA50,單一,KB,1,0.034482758620689655
4I09,EDA50,組合,MB__VGA/B,3,1.0
4I10,EDA50,單一,USH/B,7,0.6363636363636364
4I10,EDA50,單一,MB,4,0.36363636363636365
4I11,EDA50,單一,MB,5,1.0
4I12,EDA50,單一,MB,2,1.0
4I13,EDA50,單一,MB,2,1.0
4I14,EDA50,單一,HDD,5,0.8333333333333334
4I14,EDA50,單一,MB,1,0.16666666666666666
4I14,EDA50,組合,HDD__MB,1,1.0
4I15,EDA50,單一,MB,1,0.5
4I15,EDA50,單一,RAM,1,0.5
4I16,EDA50,單一,RAM,30,1.0
4I16,EDA50,組合,MB__RAM,1,1.0
4I18,EDA50,單一,HDD,7,1.0
4I19,EDA50,單一,MB,1,1.0
4I21,EDA50,單一,MB,2,1.0
4I23,EDA50,單一,WLAN,10,0.8333333333333334
4I23,EDA50,單一,MB,2,0.16666666666666666
4I23,EDA50,組合,MB__WLAN,1,0.5
4I23,EDA50,組合,WLAN__WWAN,1,0.5
4I24,EDA50,單一,WLAN,1,1.0
4I27,EDA50,單一,ANTENNA,6,0.8571428571428571
4I27,EDA50,單一,WLAN,1,0.14285714285714285
4I29,EDA50,組合,MB__WWAN,1,1.0
4I30,EDA50,單一,EDP CABLE,3,1.0
4I31,EDA50,組合,HDD__MB,1,1.0
4I32,EDA50,單一,MB,1,1.0
4I35,EDA50,單一,MB,6,0.6666666666666666
4I35,EDA50,單一,PWR/B,2,0.2222222222222222
4I35,EDA50,單一,VGA/B,1,0.1111111111111111
4I35,EDA50,組合,MB__VGA/B,4,0.6666666666666666
4I35,EDA50,組合,DC IN CABLE__MB__PWR/B__VGA/B,1,0.16666666666666666
4I35,EDA50,組合,MB__PWR/B,1,0.16666666666666666
4I37,EDA50,單一,MB,9,1.0
4I39,EDA50,單一,MB,3,1.0
4I40,EDA50,單一,MB,1,1.0
4I42,EDA50,單一,EDP CABLE,4,0.8
4I42,EDA50,單一,LCD PANEL,1,0.2
4I44,EDA50,單一,RAM,10,1.0
4I45,EDA50,單一,MB,7,0.5833333333333334
4I45,EDA50,單一,USH/B,5,0.4166666666666667
4I45,EDA50,組合,MB__USH/B,1,1.0
4I47,EDA50,單一,BATT,2,1.0
4I48,EDA50,單一,BATT,3,0.5
4I48,EDA50,單一,MB,2,0.3333333333333333
4I48,EDA50,單一,DC IN CABLE,1,0.16666666666666666
4I48,EDA50,組合,BATT__MB,1,1.0
4I49,EDA50,單一,HDD,35,0.7291666666666666
4I49,EDA50,單一,MB,11,0.22916666666666666
4I49,EDA50,單一,MSATA/B,2,0.041666666666666664
4I49,EDA50,組合,HDD__MB,8,0.8
4I49,EDA50,組合,HDD__MSATA/B,1,0.1
4I49,EDA50,組合,HDD__MB__MSATA/B,1,0.1
4J02,EDA50,單一,MB,4,0.6666666666666666
4J02,EDA50,單一,EDP CABLE,2,0.3333333333333333
4J02,EDA50,組合,MB__VGA/B,1,0.3333333333333333
4J02,EDA50,組合,EDP CABLE__MB,1,0.3333333333333333
4J02,EDA50,組合,CAMERA__KB,1,0.3333333333333333
4J03,EDA50,單一,MB,2,1.0
4J20,EDA50,單一,LCD PANEL,1,1.0
4J20,EDA50,組合,LCD PANEL__MB,2,1.0
4J29,EDA50,單一,MB,2,1.0
4J33,EDA50,單一,VGA/B,1,1.0
4K06,EDA50,單一,MB,1,1.0
4Q27,EDA50,單一,MB,1,1.0
6A04,EDA50,單一,LCD PANEL,86,0.9148936170212766
6A04,EDA50,單一,LCD BEZEL,4,0.0425531914893617
6A04,EDA50,單一,BRK,2,0.02127659574468085
6A04,EDA50,單一,BIG DOOR,1,0.010638297872340425
6A04,EDA50,單一,MB,1,0.010638297872340425
6A04,EDA50,組合,LCD BEZEL__LCD PANEL,10,0.4
6A04,EDA50,組合,LCD PANEL__MB,6,0.24
6A04,EDA50,組合,KB__LCD PANEL,3,0.12
6A04,EDA50,組合,LCD BEZEL__MB,2,0.08
6A04,EDA50,組合,HDD__LCD BEZEL__LCD PANEL__MB,1,0.04
6A04,EDA50,組合,KB__LCD BEZEL,1,0.04
6A04,EDA50,組合,KB__LCD BEZEL__LCD PANEL,1,0.04
6A04,EDA50,組合,LCD PANEL__MB__VGA/B,1,0.04
6A07,EDA50,單一,LCD PANEL,1,1.0
6A07,EDA50,組合,EDP CABLE__MB__RAM,1,1.0
6A08,EDA50,單一,LCD PANEL,2,1.0
6A09,EDA50,單一,LCD PANEL,5,0.5555555555555556
6A09,EDA50,單一,LCD BEZEL,4,0.4444444444444444
6A09,EDA50,組合,LCD BEZEL__LCD PANEL,2,0.5
6A09,EDA50,組合,LCD PANEL__RAM,1,0.25
6A09,EDA50,組合,BIG DOOR__LCD BEZEL,1,0.25
6A10,EDA50,單一,LCD PANEL,1,1.0
6A17,EDA50,單一,LCD PANEL,8,0.8
6A17,EDA50,單一,BRK,2,0.2
6A20,EDA50,單一,LCD PANEL,1,1.0
6A23,EDA50,單一,LCD BEZEL,1,1.0
6A91,EDA50,單一,LCD PANEL,3,1.0
6A92,EDA50,單一,LCD PANEL,2,1.0
6A93,EDA50,單一,LCD PANEL,6,1.0
6A93,EDA50,組合,LCD BEZEL__LCD PANEL,1,1.0
6A94,EDA50,單一,LCD PANEL,4,1.0
6A95,EDA50,單一,LCD PANEL,4,0.8
6A95,EDA50,單一,LCD BEZEL,1,0.2
6A96,EDA50,單一,LCD PANEL,2,1.0
6A97,EDA50,單一,LCD PANEL,4,0.8
6A97,EDA50,單一,LCD BEZEL,1,0.2
6A98,EDA50,單一,LCD PANEL,3,1.0
6A99,EDA50,單一,LCD PANEL,6,0.8571428571428571
6A99,EDA50,單一,BRK,1,0.14285714285714285
6B04,EDA50,單一,LCD PANEL,1,1.0
6B05,EDA50,單一,WLAN,1,1.0
6B06,EDA50,單一,LCD BEZEL,3,0.75
6B06,EDA50,單一,LCD COVER,1,0.25
6B14,EDA50,單一,HINGE CAP,4,0.4
6B14,EDA50,單一,LCD COVER,3,0.3
6B14,EDA50,單一,KB,1,0.1
6B14,EDA50,單一,MB,1,0.1
6B14,EDA50,單一,LCD BEZEL,1,0.1
6B14,EDA50,組合,FFC__KB TRIM__MB__USH/B,1,0.5
6B14,EDA50,組合,LCD PANEL__LOGIC LOWER__WLAN,1,0.5
6B15,EDA50,單一,HINGE CAP,1,1.0
6B22,EDA50,單一,HINGE CAP,1,1.0
6B24,EDA50,單一,LCD PANEL,1,1.0
6B26,EDA50,單一,LCD BEZEL,2,1.0
6B26,EDA50,組合,HDD__LCD BEZEL,1,1.0
6B28,EDA50,單一,HINGE CAP,1,0.5
6B28,EDA50,單一,LCD COVER,1,0.5
6B39,EDA50,單一,LOGIC LOWER,1,1.0
6B91,EDA50,單一,LCD BEZEL,2,1.0
6B93,EDA50,單一,LCD BEZEL,2,1.0
6B94,EDA50,單一,LCD BEZEL,4,1.0
6B96,EDA50,單一,LCD BEZEL,2,1.0
6B97,EDA50,單一,LCD BEZEL,2,0.5
6B97,EDA50,單一,BRK,1,0.25
6B97,EDA50,單一,UPPER,1,0.25
6B99,EDA50,單一,LCD BEZEL,4,1.0
6C03,EDA50,單一,LCD COVER,9,1.0
6C12,EDA50,單一,LCD COVER,6,1.0
6C15,EDA50,單一,LCD COVER,1,1.0
6C15,EDA50,組合,LCD COVER__LCD PANEL,1,1.0
6C16,EDA50,單一,LCD COVER,14,1.0
6C16,EDA50,組合,LCD COVER__LCD PANEL,1,1.0
6C17,EDA50,單一,LCD COVER,11,1.0
6C17,EDA50,組合,BIG DOOR__HINGE CAP,1,1.0
6C18,EDA50,單一,LCD COVER,2,1.0
6C19,EDA50,單一,LCD COVER,3,1.0
6C21,EDA50,單一,LCD COVER,2,1.0
6C22,EDA50,單一,LCD COVER,1,1.0
6C23,EDA50,單一,LCD COVER,1,1.0
6C91,EDA50,單一,LCD COVER,33,1.0
6C91,EDA50,組合,BIG DOOR__LCD COVER,2,0.4
6C91,EDA50,組合,KB__LCD COVER,1,0.2
6C91,EDA50,組合,LCD BEZEL__LCD COVER,1,0.2
6C91,EDA50,組合,LCD COVER__LCD PANEL,1,0.2
6C92,EDA50,單一,LCD COVER,7,0.875
6C92,EDA50,單一,CAMERA,1,0.125
6C92,EDA50,組合,LCD COVER__UPPER,1,1.0
6C93,EDA50,單一,LCD COVER,22,0.9166666666666666
6C93,EDA50,單一,BIG DOOR,1,0.041666666666666664
6C93,EDA50,單一,LCD BEZEL,1,0.041666666666666664
6C93,EDA50,組合,TOUCH PAD__UPPER,1,0.3333333333333333
6C93,EDA50,組合,LCD COVER__LCD PANEL__MB,1,0.3333333333333333
6C93,EDA50,組合,FFC__LCD COVER,1,0.3333333333333333
6C94,EDA50,單一,LCD COVER,23,1.0
6C94,EDA50,組合,KB__LCD COVER,1,1.0
6C95,EDA50,單一,LCD COVER,5,0.8333333333333334
6C95,EDA50,單一,LCD BEZEL,1,0.16666666666666666
6C96,EDA50,單一,LCD COVER,13,1.0
6C96,EDA50,組合,HDD__LCD COVER__MB,1,1.0
6C97,EDA50,單一,LCD COVER,19,0.8636363636363636
6C97,EDA50,單一,RAM,1,0.045454545454545456
6C97,EDA50,單一,LCD BEZEL,1,0.045454545454545456
6C97,EDA50,單一,MB,1,0.045454545454545456
6C97,EDA50,組合,LCD BEZEL__LCD COVER,1,0.3333333333333333
6C97,EDA50,組合,KB__LCD COVER,1,0.3333333333333333
6C97,EDA50,組合,LCD COVER__MB,1,0.3333333333333333
6C98,EDA50,單一,LCD COVER,9,0.9
6C98,EDA50,單一,KB,1,0.1
6C99,EDA50,單一,LCD COVER,12,1.0
6K01,EDA50,單一,KB,1,1.0
6K02,EDA50,單一,KB,7,1.0
6K02,EDA50,組合,KB__MB,1,1.0
6K04,EDA50,單一,VGA/B,1,1.0
6K05,EDA50,單一,KB,40,0.975609756097561
6K05,EDA50,單一,LOGIC LOWER,1,0.024390243902439025
6K05,EDA50,組合,HDD__KB,1,0.5
6K05,EDA50,組合,KB__THERMAL,1,0.5
6K06,EDA50,單一,KB,2,1.0
6K07,EDA50,組合,KB__MIC,1,1.0
6L04,EDA50,單一,LOGIC LOWER,3,1.0
6L08,EDA50,單一,LOGIC LOWER,1,1.0
6L11,EDA50,單一,MB,23,0.9583333333333334
6L11,EDA50,單一,LOGIC LOWER,1,0.041666666666666664
6L11,EDA50,組合,BIG DOOR__MB,1,1.0
6L13,EDA50,組合,KB__LOGIC LOWER,1,1.0
6L14,EDA50,單一,BIG DOOR,1,1.0
6L16,EDA50,單一,LOGIC LOWER,9,1.0
6L17,EDA50,單一,LOGIC LOWER,2,1.0
6L18,EDA50,單一,BIG DOOR,1,1.0
6L19,EDA50,單一,UPPER,1,1.0
6L91,EDA50,單一,LOGIC LOWER,35,0.9210526315789473
6L91,EDA50,單一,BIG DOOR,1,0.02631578947368421
6L91,EDA50,單一,LCD BEZEL,1,0.02631578947368421
6L91,EDA50,單一,LCD COVER,1,0.02631578947368421
6L91,EDA50,組合,KB__LOGIC LOWER,3,0.75
6L91,EDA50,組合,LCD PANEL__MB,1,0.25
6L92,EDA50,單一,LOGIC LOWER,12,1.0
6L92,EDA50,組合,LOGIC LOWER__VGA/B,1,1.0
6L93,EDA50,單一,LOGIC LOWER,20,0.9090909090909091
6L93,EDA50,單一,WLAN,1,0.045454545454545456
6L93,EDA50,單一,KB,1,0.045454545454545456
6L93,EDA50,組合,BIG DOOR__LOGIC LOWER,1,0.5
6L93,EDA50,組合,LOGIC LOWER__VGA/B,1,0.5
6L94,EDA50,單一,LOGIC LOWER,8,0.7272727272727273
6L94,EDA50,單一,KB,2,0.18181818181818182
6L94,EDA50,單一,BIG DOOR,1,0.09090909090909091
6L96,EDA50,單一,LOGIC LOWER,6,0.75
6L96,EDA50,單一,KB,1,0.125
6L96,EDA50,單一,VGA/B,1,0.125
6L96,EDA50,組合,LOGIC LOWER__MB,1,1.0
6L97,EDA50,單一,LOGIC LOWER,26,0.9285714285714286
6L97,EDA50,單一,LCD COVER,1,0.03571428571428571
6L97,EDA50,單一,BIG DOOR,1,0.03571428571428571
6L98,EDA50,單一,LOGIC LOWER,3,0.75
6L98,EDA50,單一,LCD COVER,1,0.25
6L98,EDA50,組合,LOGIC LOWER__VGA/B,1,0.3333333333333333
6L98,EDA50,組合,KB__LOGIC LOWER__RAM,1,0.3333333333333333
6L98,EDA50,組合,KB__LOGIC LOWER,1,0.3333333333333333
6L99,EDA50,單一,LOGIC LOWER,16,0.8888888888888888
6L99,EDA50,單一,HDD,1,0.05555555555555555
6L99,EDA50,單一,BIG DOOR,1,0.05555555555555555
6L99,EDA50,組合,BIG DOOR__LOGIC LOWER,2,1.0
6M01,EDA50,單一,MB,15,0.7142857142857143
6M01,EDA50,單一,VGA/B,5,0.23809523809523808
6M01,EDA50,單一,HDD,1,0.047619047619047616
6M01,EDA50,組合,MB__USH/B,1,1.0
6M02,EDA50,單一,MB,16,0.9411764705882353
6M02,EDA50,單一,VGA/B,1,0.058823529411764705
6M02,EDA50,組合,KB__MB,1,0.3333333333333333
6M02,EDA50,組合,BIG DOOR__VGA/B,1,0.3333333333333333
6M02,EDA50,組合,BIG DOOR__LCD BEZEL__MB,1,0.3333333333333333
6Q01,EDA50,單一,VGA/B,1,0.5
6Q01,EDA50,單一,BIG DOOR,1,0.5
6Q03,EDA50,單一,BIG DOOR,1,1.0
6Q08,EDA50,單一,THERMAL,6,1.0
6Q10,EDA50,單一,LCD BEZEL,1,1.0
6Q10,EDA50,組合,LOGIC LOWER__VGA/B,1,1.0
6Q12,EDA50,單一,MB,1,1.0
6Q13,EDA50,單一,BIG DOOR,1,0.3333333333333333
6Q13,EDA50,單一,KB,1,0.3333333333333333
6Q13,EDA50,單一,LOGIC LOWER,1,0.3333333333333333
6Q13,EDA50,組合,DC IN CABLE__PWR/B,1,1.0
6Q15,EDA50,單一,UPPER,1,1.0
6Q16,EDA50,單一,BIG DOOR,22,0.9565217391304348
6Q16,EDA50,單一,LOGIC LOWER,1,0.043478260869565216
6Q17,EDA50,單一,BIG DOOR,2,1.0
6Q25,EDA50,單一,LCD BEZEL,3,0.3333333333333333
6Q25,EDA50,單一,BIG DOOR,2,0.2222222222222222
6Q25,EDA50,單一,LCD COVER,1,0.1111111111111111
6Q25,EDA50,單一,UPPER,1,0.1111111111111111
6Q25,EDA50,單一,THERMAL,1,0.1111111111111111
6Q25,EDA50,單一,LOGIC LOWER,1,0.1111111111111111
6Q25,EDA50,組合,KB TRIM__LCD BEZEL,1,1.0
6Q26,EDA50,單一,BIG DOOR,1,1.0
6Q27,EDA50,單一,KB,11,0.28205128205128205
6Q27,EDA50,單一,ANTENNA,10,0.2564102564102564
6Q27,EDA50,單一,WLAN,7,0.1794871794871795
6Q27,EDA50,單一,EDP CABBLE(TS),2,0.05128205128205128
6Q27,EDA50,單一,EDP CABLE,2,0.05128205128205128
6Q27,EDA50,單一,HDD,1,0.02564102564102564
6Q27,EDA50,單一,LCD PANEL,1,0.02564102564102564
6Q27,EDA50,單一,RFID,1,0.02564102564102564
6Q27,EDA50,單一,UPPER,1,0.02564102564102564
6Q27,EDA50,單一,KB TRIM,1,0.02564102564102564
6Q27,EDA50,單一,MB,1,0.02564102564102564
6Q27,EDA50,單一,VGA/B,1,0.02564102564102564
6Q27,EDA50,組合,EDP CABBLE(TS)__KB__LCD PANEL__MB,1,0.1
6Q27,EDA50,組合,BATT__RFID,1,0.1
6Q27,EDA50,組合,BIG DOOR__KB,1,0.1
6Q27,EDA50,組合,CAMERA__EDP CABLE__WLAN,1,0.1
6Q27,EDA50,組合,ANTENNA__VGA/B,1,0.1
6Q27,EDA50,組合,ANTENNA__WWAN,1,0.1
6Q27,EDA50,組合,ANTENNA__KB,1,0.1
6Q27,EDA50,組合,FFC__USH/B,1,0.1
6Q27,EDA50,組合,KB__UPPER,1,0.1
6Q27,EDA50,組合,LCD PANEL__MB,1,0.1
6Q29,EDA50,單一,HDD,5,0.38461538461538464
6Q29,EDA50,單一,WLAN,3,0.23076923076923078
6Q29,EDA50,單一,VGA/B,2,0.15384615384615385
6Q29,EDA50,單一,KB,1,0.07692307692307693
6Q29,EDA50,單一,ANTENNA,1,0.07692307692307693
6Q29,EDA50,單一,LCD PANEL,1,0.07692307692307693
6Q29,EDA50,組合,ANTENNA__MB__WLAN,1,0.3333333333333333
6Q29,EDA50,組合,MB__VGA/B,1,0.3333333333333333
6Q29,EDA50,組合,BATT__KB,1,0.3333333333333333
6Q30,EDA50,單一,BIG DOOR,13,0.8125
6Q30,EDA50,單一,TP BUTTON,1,0.0625
6Q30,EDA50,單一,LCD COVER,1,0.0625
6Q30,EDA50,單一,LOGIC LOWER,1,0.0625
6Q31,EDA50,單一,BIG DOOR,1,1.0
6Q31,EDA50,組合,BIG DOOR__MB,1,1.0
6Q33,EDA50,單一,BIG DOOR,1,0.5
6Q33,EDA50,單一,THERMAL,1,0.5
6Q34,EDA50,單一,KB,1,1.0
6Q38,EDA50,單一,UPPER,2,0.6666666666666666
6Q38,EDA50,單一,VGA/B,1,0.3333333333333333
6Q38,EDA50,組合,ANTENNA__MB__VGA/B,1,0.25
6Q38,EDA50,組合,BIG DOOR__LOGIC LOWER,1,0.25
6Q38,EDA50,組合,MB__RAM__UPPER__VGA/B__WLAN,1,0.25
6Q38,EDA50,組合,TOUCH PAD__UPPER,1,0.25
6Q40,EDA50,單一,UPPER,3,1.0
6Q42,EDA50,單一,MB,1,1.0
6Q42,EDA50,組合,EDP CABLE__KB,1,1.0
6Q43,EDA50,單一,KB,1,1.0
